"Wells","sample","OD.k","OD.n0","OD.r","OD.t_mid","OD.t_gen","OD.auc_l","OD.auc_e","OD.sigma","OD.note","OD.AUC","OD.max_gr","OD.max_val"
"bactExtract_Y1P062_PM1_  C04","NA",115.306820476958,72.384200119924,0.108208304425534,-4.82947293133028,6.40567453893475,4984.61664947998,5000.125,8.77489942946881,"questionable fit",2007.875,0.343129104949626,120
"bactExtract_Y1P062_PM1_  C05","NA",144.654524999577,1.70420318245245,0.300554291403306,14.7374355878068,2.30622952453481,4733.57479070066,4785.125,11.1770288456013,"",4262.625,1.71008414697313,150
"bactExtract_Y1P062_PM1_  C06","NA",289.215168173982,5.12693465712459,0.26086906658083,15.3900076236081,2.65706927097534,9267.12247328427,9307.625,21.6047769390292,"",8785.125,2.39177890437903,302
"bactExtract_Y1P062_PM1_  C07","NA",263.212669208034,2.06188162288725,0.231243838783543,20.9366832046854,2.99747307520166,6985.29376041911,7102.375,20.0646077152667,"",6579.875,1.49904386454881,270
"bactExtract_Y1P062_PM1_  C08","NA",245.373962504587,3.24201220138704,0.249470413051247,17.2897803276561,2.77847449756519,7400.24345029148,7481.125,19.0203807745015,"",6957.875,1.74158604805909,256
"bactExtract_Y1P062_PM1_  C09","NA",264.008219102121,2.98472899156333,0.342595184654226,13.0506838722273,2.02322511117465,9086.1466332242,9140.125,21.0683383016915,"",8617.625,1.45188354516769,280
"bactExtract_Y1P062_PM1_  C10","NA",247.611619699762,2.49196685160262,0.17445050774692,26.3035873649844,3.97331707148432,5268.86433800853,5407.375,19.2689303246082,"",4884.875,1.49904386454881,249
"bactExtract_Y1P062_PM1_  C11","NA",43.8033117445943,12.6387142694539,0.119890595394324,7.52784725879432,5.78149752514081,1629.55175805377,1633.625,4.25431356106859,"",592.375,1.49904386454881,52
"bactExtract_Y1P062_PM1_  C12","NA",91.7749433402408,24.7660982154962,0.074251780664954,13.4050511385289,9.33509168874522,2834.90945464522,2847.125,7.27617659956058,"",1133.75,0.854450338418311,89
"bactExtract_Y1P062_PM1_  D01","NA",187.926719605426,23.3687965920093,0.0976603306963996,19.9862211849635,7.09753054917209,5041.79584642816,5049.625,14.4630968423821,"",3046.25,1.31425304287516,196
"bactExtract_Y1P062_PM1_  D02","NA",27.0435801725084,14.0226890871747,0.106182752916404,-0.69805679977668,6.52786974835404,1118.81802501984,1120.625,3.90951638662041,"questionable fit",2.125,1.42695685538867,39
"bactExtract_Y1P062_PM1_  D03","NA",233.973796476371,5.72015065855695,0.322296406343812,11.4381118614658,2.1506512853281,8419.57472220705,8500.375,19.1486034078463,"",7146.5,1.200634675376,249
"bactExtract_Y1P062_PM1_  D04","NA",39.3230637430383,8.90194369803436,0.203196244415988,6.04768785523703,3.41122043151997,1580.40219960479,1584.625,3.87096663311327,"",718.5,1.24084326274337,45
"bactExtract_Y1P062_PM1_  D05","NA",235.510011821428,5.64553954230951,0.297550834818462,12.4571121257864,2.32950843839117,8233.76990544217,8236.375,19.0717946869302,"",7713.875,1.62215267842093,248
"bactExtract_Y1P062_PM1_  D06","NA",98.4470263644243,11.1328092813626,0.120957483156621,17.0276092834559,5.73050267309569,2922.40142490381,2931.625,7.71293535803833,"",1898.5,1.49904386454881,104
"bactExtract_Y1P062_PM1_  D07","NA",95.5556053564053,9.60295277591165,0.165154573770158,13.2707554578559,4.19696024600919,3211.54275969051,3223.25,8.05340347723049,"",2224.75,1.24084326274337,106
"bactExtract_Y1P062_PM1_  D08","NA",33.460869678774,9.21648076286154,0.132136045240755,7.31966765945478,5.24570853696291,1264.12944492119,1268.375,3.26156710954072,"",745.875,1.08793086286249,38
"bactExtract_Y1P062_PM1_  D09","NA",276.338218790279,3.69553057124704,0.264197120941209,16.2796549502851,2.62359853919146,8613.56607717458,8669.25,20.6792502361386,"",7516.875,1.49904386454881,287
"bactExtract_Y1P062_PM1_  D10","NA",268.735072754341,0.629894121543623,0.287987303041036,21.0203117704959,2.40686715435221,7114.28613078184,7270.375,21.2243444429775,"",5457.625,1.82736282650007,282
"bactExtract_Y1P062_PM1_  D11","NA",47.4453174038984,11.7945517452646,0.214379769291649,5.15968889713958,3.23326768589328,1945.6215536789,1950,4.46194203686862,"",1198.125,1.39347782514594,53
"bactExtract_Y1P062_PM1_  D12","NA",67.2704692263633,25.1346394798749,0.0637374075629759,8.10593821846925,10.8750450804746,2238.69833678756,2247.125,5.38546347087503,"",1248.875,1.15093564163566,68
"bactExtract_Y1P062_PM1_  E01","NA",258.009404164573,5.35842288842315,0.209109184267665,18.4274035337489,3.3147620129047,7477.93033714813,7587.125,20.4642278157004,"",6875.125,3.12119654296975,265
"bactExtract_Y1P062_PM1_  E02","NA",33.7888931789237,11.7177532568819,0.0403967789276527,15.673670572217,17.1584764666835,923.34028665503,923.75,4.03269649243514,"",0,1.74158604805909,38
"bactExtract_Y1P062_PM1_  E03","NA",47.084485985212,14.4101894201,0.131799036199246,6.21137452660617,5.25912177014774,1815.07681430015,1818,4.7790600761536,"",338.625,1.42695685538867,54
"bactExtract_Y1P062_PM1_  E04","NA",47.0251986474814,11.2608607173569,0.13109294926516,8.81525815190001,5.28744821476191,1723.20902601352,1727.125,5.10393681560095,"",332.125,1.49904386454881,53
"bactExtract_Y1P062_PM1_  E05","NA",129.044002382505,4.69580035099271,0.249823667545318,13.1149189205184,2.7745456920498,4418.13752735381,4447.875,9.82787280781426,"",3925.375,1.49904386454881,138
"bactExtract_Y1P062_PM1_  E06","NA",36.4098264984936,12.827611613154,0.163444587326964,3.72537767357132,4.24086959315046,1497.24304639108,1499.875,4.13283515122729,"",90.125,1.47116416449552,43
"bactExtract_Y1P062_PM1_  E07","NA",44.3879771782412,9.3343909186877,0.150595837861052,8.78624813026091,4.60269812502709,1649.70223663595,1654.625,3.9494271420353,"",1132.125,1.42695685538867,50
"bactExtract_Y1P062_PM1_  E08","NA",62.4562143106798,17.7171152359524,0.0585160435822459,15.8301318303102,11.8454211550668,1777.30395611089,1780.375,6.02412057233196,"",494.25,1.74158604805909,66
"bactExtract_Y1P062_PM1_  E09","NA",40.4048932588833,10.5918088527656,0.166282172329858,6.22355604346157,4.16849967045734,1594.15435981874,1599.125,3.7907081042793,"",1076.625,1.24084326274337,48
"bactExtract_Y1P062_PM1_  E10","NA",275.937561277203,4.94988757548678,0.32223530498611,12.4216943615861,2.15105908581254,9663.93214036378,9694.25,20.7878371754834,"",8864.75,1.49904386454881,289
"bactExtract_Y1P062_PM1_  E11","NA",256.02074264764,2.93470761678555,0.253435001251318,17.5868433306384,2.73500967560747,7647.25708341873,7768.875,19.9752810690661,"",6528.25,2.28259066394349,262
